schemaVersion,recordType,source_name,source_url,title,authors,paper_url,github_url,github_stars,published_date,collectedAt
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22388v1,"ProBel: Propaganda Detection with Techniques, Spans, and Explanations","[""Mohamed Bayan Kmainasi"", ""Ali Ezzat Shahroor"", ""Elisa Sartori"", ""Giovanni Da San Martino"", ""Firoj Alam""]",https://arxiv.org/abs/2608.22388v1,,,2026-08-23T12:22:23Z,2026-08-28T12:33:19.653979+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22387v1,Self-Supervised Graph Representation Learning for In-The-Wild Wearable and Smartphone based Emotion Recognition,"[""Ioannis N. Ziogas"", ""Leontios J. Hadjileontiadis"", ""Ahsan H. Khandoker"", ""Aamna Al Shehhi""]",https://arxiv.org/abs/2608.22387v1,,,2026-08-23T12:15:52Z,2026-08-28T12:33:19.654058+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.26190v1,Predicting Consequences and Reinforcing Navigation Policies with Latent World Models,"[""Zengmao Wang"", ""Wei Gao"", ""Shuhan Shen""]",https://arxiv.org/abs/2608.26190v1,,,2026-08-23T11:58:42Z,2026-08-28T12:33:19.654148+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22364v1,WAM-OPD: On-Policy Distillation for World Action Models,"[""Liuhaichen Yang"", ""Zhuang Jiang"", ""Chenchao Sheng"", ""Zezhi Tang""]",https://arxiv.org/abs/2608.22364v1,,,2026-08-23T11:06:45Z,2026-08-28T12:33:19.654234+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22363v1,Analyzing and Mitigating Cross-Lingual Degradation in Multilingual Medical VQA,"[""Jingbo Wang"", ""Sendong Zhao"", ""Haochun Wang"", ""Bing Qin"", ""Ting Liu""]",https://arxiv.org/abs/2608.22363v1,,,2026-08-23T11:04:45Z,2026-08-28T12:33:19.654314+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22359v1,Pre-Decoding Acoustic Triage for Budgeted Vision-Language Captioning of Untrimmed Egocentric Video,"[""Masoud Jalayer"", ""Changyi Li"", ""Yu Xiao""]",https://arxiv.org/abs/2608.22359v1,https://github.com/masjalayer/PreDecoding-AcousticTriage.,,2026-08-23T10:51:00Z,2026-08-28T12:33:19.654411+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22356v1,Addressing the Selection Problem in Explainable AI,"[""Claire Vlases"", ""Katelyn Morrison""]",https://arxiv.org/abs/2608.22356v1,,,2026-08-23T10:42:03Z,2026-08-28T12:33:19.654482+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22354v2,SANE: State Anomaly Neutralization for Stable Extreme-Context Delta-Rule Models,"[""Qingwen Lin"", ""Boyan Xu"", ""Xiao Liu"", ""Zhifeng Hao"", ""Ruichu Cai""]",https://arxiv.org/abs/2608.22354v2,,,2026-08-23T10:41:07Z,2026-08-28T12:33:19.654581+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22347v1,Where Cognition Lives: Dissecting Emergent from Computed Function in a Minimal Complete Cognitive Architecture,"[""Francisco M. Arrabal-Campos"", ""Francisco G. Montoya"", ""Alfredo Alcayde"", ""Ignacio Fernández""]",https://arxiv.org/abs/2608.22347v1,,,2026-08-23T10:27:13Z,2026-08-28T12:33:19.654694+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22346v1,Multimodal examination answer data with expert-designed Outcome-Based Education rubrics for criterion-level assessment,"[""Jahangir Alam SM"", ""Md Khalid Syfullah"", ""Saad Ahmed"", ""Munira Akter Mou"", ""A K Z Rasel Rahman"", ""A. K. M. Masudur Rahman"", ""Mohammed Sowket Ali""]",https://arxiv.org/abs/2608.22346v1,,,2026-08-23T10:25:59Z,2026-08-28T12:33:19.654799+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22341v1,TransHands: Repurposing Human Pose Encoders as Hand Pose Encoders,"[""Milo Piccioli"", ""Gianluca Amprimo"", ""Claudia Ferraris"", ""Gabriella Olmo""]",https://arxiv.org/abs/2608.22341v1,,,2026-08-23T10:17:09Z,2026-08-28T12:33:19.654905+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22335v1,Register Shifts Break LLM Safety: A Bengali Benchmark with Culturally Grounded Harms,"[""Naymul Islam"", ""Nusrat Jahan Lia"", ""Shubhashis Roy Dipta"", ""Sabik Bin Sultan"", ""Abdullah Khan Zehady""]",https://arxiv.org/abs/2608.22335v1,,,2026-08-23T10:09:00Z,2026-08-28T12:33:19.655068+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23629v1,Macro-Operator Generation and Predicate Selection for TAMP Operator Learning,"[""Can Emir Bora"", ""Emre Ugur""]",https://arxiv.org/abs/2608.23629v1,,,2026-08-23T09:38:27Z,2026-08-28T12:33:19.655183+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22310v1,HERO: Human-profile Enhanced Retrieval Optimization Framework for Long-term Agent Memory,"[""Yuanhua Lin"", ""Yile Li"", ""Zhiyuan Zhao"", ""Jing Shang"", ""Jian Sun""]",https://arxiv.org/abs/2608.22310v1,,,2026-08-23T09:19:34Z,2026-08-28T12:33:19.655273+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.26189v1,Invocation-Level Reliability of Tool-Using Agents,"[""Afiya Noorain"", ""Subhranshu Mohanty"", ""Amritesh Banerjee"", ""Abhijit Dasgupta""]",https://arxiv.org/abs/2608.26189v1,,,2026-08-23T09:04:59Z,2026-08-28T12:33:19.655366+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22301v1,The Imitator Game: Benchmarking Robot Imitative Ability Beyond Action Prediction,"[""Xunzhe Zhou"", ""Yiyang Cai"", ""Fengyi Wang"", ""Ran Ju"", ""Hanxiang Ren"", ""Ruizhe Liu"", ""Yu Zhang"", ""Qian Luo"", ""Feng Chen"", ""Pei Zhou"", ""Yi Ma"", ""Yanchao Yang""]",https://arxiv.org/abs/2608.22301v1,,,2026-08-23T08:51:01Z,2026-08-28T12:33:19.655495+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22295v1,LLM Evaluation on Unseen Questions: Contextual Multidimensional IRT Model,"[""Ergan Shang"", ""Weijing Tang"", ""Yinqiu He""]",https://arxiv.org/abs/2608.22295v1,,,2026-08-23T08:40:04Z,2026-08-28T12:33:19.655582+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22284v1,Learning from the Test: Self-Referential Differential Testing for Deep RL Agents,"[""Junda He"", ""Jieke Shi"", ""Zhou Yang"", ""Mingfei Cheng"", ""David Lo""]",https://arxiv.org/abs/2608.22284v1,,,2026-08-23T08:22:27Z,2026-08-28T12:33:19.655691+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22279v1,OVIBench: Benchmarking Online Video Question Answering under Interruption,"[""Naiming Liu"", ""Zhiheng Wu"", ""Shuning Wang"", ""Tie Zhang"", ""Bowen Liu"", ""Tong Wang""]",https://arxiv.org/abs/2608.22279v1,,,2026-08-23T08:12:08Z,2026-08-28T12:33:19.655779+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22274v1,Length-Adaptive Decoding for Masked Diffusion Machine Translation,"[""Yan Zhan"", ""Mengkai Hou"", ""Wanting Zhang"", ""Zhijun Gao""]",https://arxiv.org/abs/2608.22274v1,,,2026-08-23T08:04:56Z,2026-08-28T12:33:19.655866+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22273v1,Multi-Task Learning for Non-Canonical Phoneme Recognition via Articulatory Feature Decomposition,"[""Sophia Riaz"", ""Haoze Zheng"", ""Amos Roche"", ""Miyu Zhang"", ""Anamika Ragu"", ""Salvatore Penachio"", ""Kaustav Mukherjee"", ""Aneesh Jonelagadda""]",https://arxiv.org/abs/2608.22273v1,,,2026-08-23T08:03:18Z,2026-08-28T12:33:19.655987+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22272v1,GAN-Diff : Coupling Pretrained WGAN-GP Features with Conditional Diffusion U-Nets,"[""Saif Ahmed"", ""Ashadulla Hil Galib"", ""S. M. Riaz Rahman Antu"", ""Ahmed Faizul Haque Dhrubo"", ""Souvik Pramanik"", ""Mohammad Abdul Qayum"", ""Mohsin Sajjad"", ""Mohammad Ashrafuzzaman Khan""]",https://arxiv.org/abs/2608.22272v1,,,2026-08-23T08:03:13Z,2026-08-28T12:33:19.656082+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22266v2,Clarify User Expertise: Towards Proactive Conversational Agents Tailoring Responses to User Proficiency,"[""Zhihong Cao"", ""Chen Huang""]",https://arxiv.org/abs/2608.22266v2,,,2026-08-23T07:54:31Z,2026-08-28T12:33:19.656161+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22263v1,Training-Free VLM Personalization via Calibrated Residual Decoding,"[""Jiaao Yu"", ""Yujian Ma"", ""Xianming Hu"", ""Pengran Wang"", ""Ang Li""]",https://arxiv.org/abs/2608.22263v1,,,2026-08-23T07:51:24Z,2026-08-28T12:33:19.656265+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22244v1,Improving Few-Step Language Flows with Untied Self-Conditioning,"[""Bocheng Li"", ""Linli Xu""]",https://arxiv.org/abs/2608.22244v1,,,2026-08-23T06:46:17Z,2026-08-28T12:33:19.656356+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22237v1,"Read Less, Solve More: Token-Efficient Sparse Reading for AI Agents","[""Zedong Liu"", ""Jiaan Wu"", ""Xinyang Ma"", ""Le Xu"", ""Kai Wang"", ""Yuanchao Hu"", ""Dingwen Tao"", ""Guangming Tan""]",https://arxiv.org/abs/2608.22237v1,,,2026-08-23T06:24:26Z,2026-08-28T12:33:19.656439+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22232v2,Beyond What Meets the Eye: Unveiling Situational Illusions for Multimodal Large Language Models,"[""Zhiming Yang"", ""Zhuoxi Xiong"", ""Donglin Zhou"", ""Wenjun Wei"", ""Shiyao Cui"", ""Jinqiao Shi""]",https://arxiv.org/abs/2608.22232v2,,,2026-08-23T06:03:41Z,2026-08-28T12:33:19.656530+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22224v1,FreKoo++: Learning Continuous Spectral Dynamics for Temporal Domain Generalization,"[""En Yu"", ""Xiaoyu Yang"", ""Wei Duan"", ""Guangquan Zhang"", ""Jie Lu""]",https://arxiv.org/abs/2608.22224v1,,,2026-08-23T05:22:47Z,2026-08-28T12:33:19.656642+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22223v1,Spending Scarce Confirmatory PET Measurements: Target-Aligned Validation in A4/LEARN,"[""Eliuvish Han Cui""]",https://arxiv.org/abs/2608.22223v1,,,2026-08-23T05:17:12Z,2026-08-28T12:33:19.656741+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22214v1,Query-Driven Multimodal Information Extraction from Long Documents,"[""Yikai Gao"", ""Ding Xia"", ""Xi Yang""]",https://arxiv.org/abs/2608.22214v1,,,2026-08-23T04:37:34Z,2026-08-28T12:33:19.656829+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22212v1,Joint Causal Structure and Cluster Discovery Using Variational Inference,"[""Avni Rajpal"", ""Anubhav Kumar"", ""Rishabh Karnad"", ""Mohammad Emtiyaz Khan"", ""P. K. Srijith""]",https://arxiv.org/abs/2608.22212v1,,,2026-08-23T04:32:36Z,2026-08-28T12:33:19.656906+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.24931v1,Modality Contribution Score - A Per-Patient Framework for Quantifying the Relative Diagnostic Contribution of Structural MRI and Amyloid PET in Alzheimer's Disease,"[""Dawa Chyophel Lepcha"", ""Aaliya Ali"", ""Sophie A. Martin"", ""Deepika Koundal"", ""Pierrick Coupe"", ""Shabbir Syed-Abdul""]",https://arxiv.org/abs/2608.24931v1,,,2026-08-23T03:48:19Z,2026-08-28T12:33:19.657023+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22191v1,"Disagree to Explore, Agree to Commit: Routing-Guided Test-Time Scaling for Software Agents","[""Kang Chen"", ""Junjie Nian"", ""Yixin Cao"", ""Yugang Jiang""]",https://arxiv.org/abs/2608.22191v1,,,2026-08-23T03:07:03Z,2026-08-28T12:33:19.657110+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.26188v1,Is Your Neighborhood Safe? Place-based Stigma in Large Language Models' Urban Safety Judgments,"[""Huy Nguyen"", ""Yue Lin""]",https://arxiv.org/abs/2608.26188v1,,,2026-08-23T02:40:41Z,2026-08-28T12:33:19.657207+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22176v1,Role-Specialized Mixture-of-Agents with Open-Weight LLMs for Clinical Prediction,"[""Jun Hou"", ""Yi Fang"", ""Xuan Wang""]",https://arxiv.org/abs/2608.22176v1,,,2026-08-23T02:22:31Z,2026-08-28T12:33:19.657290+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22167v1,MCP-Universe RL: A Framework for Training MCP Tool-Use Agents via Reinforcement Learning,"[""Ziyang Luo"", ""Yan Yang"", ""Xiangru Jian"", ""Ziji Shi"", ""Xiaoqiang Lin"", ""Jun Hao Liew"", ""Silvio Savarese"", ""Junnan Li""]",https://arxiv.org/abs/2608.22167v1,,,2026-08-23T01:49:04Z,2026-08-28T12:33:19.657392+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22161v1,Aggregation-Aware Synthetic Text Generation Against Authorship Re-Identification,"[""Qian Ma"", ""Anna Squicciarini"", ""Sarah Rajtmajer""]",https://arxiv.org/abs/2608.22161v1,,,2026-08-23T01:26:07Z,2026-08-28T12:33:19.657462+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22160v1,AUDITA: certified auditing and causal attribution of adverse outcomes in autonomous multi-agent systems,"[""Zhixu Du"", ""Yiran Chen""]",https://arxiv.org/abs/2608.22160v1,,,2026-08-23T01:22:09Z,2026-08-28T12:33:19.657550+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23626v1,"A survey detection channel overrides the pixels in an astronomical foundation model, and biases tomographic mean redshifts","[""Ihor Kendiukhov""]",https://arxiv.org/abs/2608.23626v1,,,2026-08-23T01:10:54Z,2026-08-28T12:33:19.657661+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22155v1,Why Does Robustness Reduce Superposition?,"[""Adam Elimadi""]",https://arxiv.org/abs/2608.22155v1,,,2026-08-23T00:53:42Z,2026-08-28T12:33:19.657717+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22149v2,Meta-Ctrl: Guaranteed Plan Generation by Decoupling Syntactic and Semantic Constraints,"[""Gwen Yidou-Weng"", ""Edward Sun"", ""Tianyi Ma"", ""Metin Alp Dogan"", ""Benjie Wang"", ""Allen Peng"", ""Guy Van den Broeck"", ""Yuchen Cui""]",https://arxiv.org/abs/2608.22149v2,,,2026-08-23T00:40:19Z,2026-08-28T12:33:19.657807+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22143v1,Evaluation of Small Vision-Language Models on Qualitative Mechanical Problems,"[""Henry Fordjour Ansah"", ""Shreya Banerjee"", ""Pranish Ghimire""]",https://arxiv.org/abs/2608.22143v1,,,2026-08-23T00:10:58Z,2026-08-28T12:33:19.657896+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22141v1,MEMONDEMAND: A Memory Management System for Large-Scale Enterprise Data,"[""Xinyuan Song"", ""Bowen Zhu"", ""Hasibul Haque"", ""Liang Zhao""]",https://arxiv.org/abs/2608.22141v1,,,2026-08-22T23:54:38Z,2026-08-28T12:33:19.657988+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22140v1,Lexical Perturbations Disrupt LLM Reasoning: An Empirical Study of Attention Diversion,"[""Jiaqian Zhu"", ""Yang Zhang"", ""Junhua Ding"", ""Xiaowei Yu""]",https://arxiv.org/abs/2608.22140v1,https://github.com/Jiaqian-Janelle/Attention-Diversion,,2026-08-22T23:51:33Z,2026-08-28T12:33:19.658083+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22138v1,Measuring Stability and Failure Behavior in Language Models Under Structured Perturbations,"[""Samira Golsefid""]",https://arxiv.org/abs/2608.22138v1,,,2026-08-22T23:46:11Z,2026-08-28T12:33:19.658169+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22137v1,MegaMem: A Retrieval Solution for Ultra-Large Context Windows,"[""Xinyuan Song"", ""Bowen Zhu"", ""Hasibul Haque"", ""Liang Zhao""]",https://arxiv.org/abs/2608.22137v1,,,2026-08-22T23:37:52Z,2026-08-28T12:33:19.658258+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22132v1,SSE-Bio: A Structured Self-Evolving Agent with Agentic Retrieval Policy for Multi-Hop Biomedical Reasoning,"[""Zhaohan Meng"", ""Zaiqiao Meng"", ""Siwei Liu"", ""Hao Xu"", ""Ke Yuan"", ""Iadh Ounis""]",https://arxiv.org/abs/2608.22132v1,,,2026-08-22T23:08:56Z,2026-08-28T12:33:19.658341+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22131v1,TRACE: Artifact-Robust Statistical Shape Modeling from Imperfect Surface Scans - A Case Study in Craniosynostosis 3D Photography,"[""Sanjay Bhandari"", ""Nawazish Khan"", ""Alzbeta Novotna"", ""Tiffany Jeong"", ""Loretta Bowman"", ""Michael Hernandez"", ""Tobi Somorin"", ""Viraj Govani"", ""Jesse Goldstein"", ""Shireen Elhabian""]",https://arxiv.org/abs/2608.22131v1,,,2026-08-22T23:08:31Z,2026-08-28T12:33:19.658450+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22128v1,Task-Driven 3D Printability Assistance via Geometry- and Knowledge-Grounded LLM Reasoning,"[""Zhaoda Du"", ""Qiaojie Zheng"", ""Xiaoli Zhang""]",https://arxiv.org/abs/2608.22128v1,,,2026-08-22T22:56:29Z,2026-08-28T12:33:19.658551+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22108v1,Development and Feasibility Evaluation of an Edge AI as Medical Device System for Breast Cancer Multidisciplinary Team Meetings,"[""Aarzoo Dhiman"", ""Farzana Haque"", ""Kartikae Grover"", ""Lydia Brian Smith"", ""William Stephen Jones""]",https://arxiv.org/abs/2608.22108v1,,,2026-08-22T21:20:51Z,2026-08-28T12:33:19.658669+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22103v1,Hack-Verifiable Terminal Bench: Evaluating Reward Hacking in Terminal Tasks,"[""Amit Roth"", ""Ivan Bercovich"", ""Yonathan Efroni""]",https://arxiv.org/abs/2608.22103v1,,,2026-08-22T20:59:36Z,2026-08-28T12:33:19.658747+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22102v1,Learning Implicit Constitutive Laws for Dynamic 3D Gaussian Splatting from Monocular Videos,"[""Xiaoyang Liu"", ""Kai Han""]",https://arxiv.org/abs/2608.22102v1,,,2026-08-22T20:47:17Z,2026-08-28T12:33:19.658835+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.26187v1,When the Canonical Completion Is Wrong: Formalizing and Measuring the Jump in Large Language Models,"[""Dai Shi"", ""Xiaoyu Li"", ""José Miguel Hernández-Lobato""]",https://arxiv.org/abs/2608.26187v1,https://github.com/EEthanShi/kan-jump-test.,,2026-08-22T19:46:34Z,2026-08-28T12:33:19.658950+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22090v1,Semantic Reasoning Denoising: Correcting Language Model Reasoning with Semantic Operators,"[""Yujiao Yang""]",https://arxiv.org/abs/2608.22090v1,,,2026-08-22T19:43:46Z,2026-08-28T12:33:19.659042+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22089v1,On Predicting Vulnerability Severity Using In-Context Learning: An Industrial Case Study,"[""Daniel Rodriguez-Cardenas"", ""David Nader Palacio"", ""Anna Schmedding"", ""Yiyang Lu"", ""Aadil Mallick"", ""Bill Hudson"", ""Chris Gourley"", ""Michael Roytman"", ""Chris Shenefiel"", ""Evgenia Smirni"", ""Denys Poshyvanyk""]",https://arxiv.org/abs/2608.22089v1,,,2026-08-22T19:40:42Z,2026-08-28T12:33:19.659154+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22085v1,Dissecting Neuro-Symbolic Quality Assurance for Synthetic Oncology Data Generation,"[""Laxmigayathri Challa"", ""Yuhan Zhou"", ""Ana Cleveland"", ""Haihua Chen""]",https://arxiv.org/abs/2608.22085v1,,,2026-08-22T19:34:21Z,2026-08-28T12:33:19.659258+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23623v1,When May an Agent Stop? Evidence-Carrying Termination for Tool-Using LLMs,"[""Jason Liu""]",https://arxiv.org/abs/2608.23623v1,,,2026-08-22T18:56:27Z,2026-08-28T12:33:19.659357+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.23622v1,LLM Agents Perform Controlled Experiments Using Simulation Models,"[""Yuchen Xia"", ""Michael Weyrich"", ""Nasser Jazdi"", ""Johannes Stümpfle"", ""Johannes Sigel"", ""Akshay Narla"", ""Gavin K. Reynolds"", ""Anna Jawor-Baczynska"", ""Pol Llopart""]",https://arxiv.org/abs/2608.23622v1,,,2026-08-22T18:54:52Z,2026-08-28T12:33:19.659454+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22076v1,Improving Energy Efficiency of Oil Platforms Through Optimal Loading of Diesel Generators Using Machine Learning and Search Algorithms,"[""Khivishta Boodhoo"", ""Josh Plumbly"", ""Nicholas Watson""]",https://arxiv.org/abs/2608.22076v1,,,2026-08-22T18:44:21Z,2026-08-28T12:33:19.659549+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22071v1,Real-TurnTurk: A Multimodal Turkish Corpus for Turn-Taking Prediction,"[""Ahmet Tuğrul Bayrak"", ""Fatma Nur Korkmaz"", ""Bekir Berker Türker"", ""Mustafa Sertaç Türkel"", ""Alper Kaplan""]",https://arxiv.org/abs/2608.22071v1,,,2026-08-22T18:29:52Z,2026-08-28T12:33:19.659624+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22068v1,Decision-Support and Modeling with Large Language Models for Geothermal Well Arrays,"[""Edwin Ouko"", ""Emmanuel Lujan"", ""Alan Edelman"", ""Robert Metcalfe""]",https://arxiv.org/abs/2608.22068v1,,,2026-08-22T18:18:07Z,2026-08-28T12:33:19.659742+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22067v3,DELE-w0.5: Inferring Action from Future Latent State for Robotic Manipulation,"[""Fenghao Lei"", ""Zhixiong Huang"", ""Long Yang"", ""Jiabao Chen"", ""Peilin Huang"", ""Han Fu"", ""Zhuo Li"", ""Xiaoxue Ren""]",https://arxiv.org/abs/2608.22067v3,,,2026-08-22T18:17:36Z,2026-08-28T12:33:19.659864+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22066v1,ADMIL: Attention-Distilled Multiple Instance Learning for Selective Foundation Model Inference in Pathology,"[""Duncan Stothers"", ""Ren-Chin Wu"", ""William Lotter""]",https://arxiv.org/abs/2608.22066v1,,,2026-08-22T18:15:04Z,2026-08-28T12:33:19.659963+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22065v1,Discovering Dual-Origin Slow Wind from Solar Orbiter with Self-Supervised Contrastive Learning,"[""Henry Han"", ""Jorge Yero Salazar""]",https://arxiv.org/abs/2608.22065v1,,,2026-08-22T18:13:44Z,2026-08-28T12:33:19.660069+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.26186v1,Investigating the Influence of Prompt and Response Languages on LLM Content Generation,"[""Thi Thanh Nhan Nguyen"", ""Mai Khoi Tieu"", ""Michael A. Riegler"", ""Pål Halvorsen"", ""Thu Nguyen""]",https://arxiv.org/abs/2608.26186v1,,,2026-08-22T18:10:54Z,2026-08-28T12:33:19.660155+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22063v1,From SQL Generation to Tool Selection: A Domain-Oriented Pattern for MCP Servers,"[""Bartolomeo Bogliolo""]",https://arxiv.org/abs/2608.22063v1,,,2026-08-22T18:08:59Z,2026-08-28T12:33:19.660248+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22062v1,"Search Broadly, Seek Evidence on Both Sides, Decide Narrowly: Evidence-Admissible GraphRAG for Longitudinal Clinical Event Verification","[""Xingtao Lin"", ""Yubo Feng"", ""Weixin Liu"", ""Hangqi Ren"", ""Junchao Zhou"", ""Caiwan Sun"", ""You Chen""]",https://arxiv.org/abs/2608.22062v1,,,2026-08-22T18:06:10Z,2026-08-28T12:33:19.660356+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22061v1,MEMORY Wins All: Indirect Bias Injection Attacks via Social Media Feeds,"[""Minjae Seo"", ""Wonwoo Choi"", ""Geonwoo Han"", ""Taekyoung Kwon"", ""Yongsu Kim"", ""Sang Seo"", ""Jaewon Noh"", ""Hankyul Baek"", ""Seongyun Seo"", ""Myoungsung You""]",https://arxiv.org/abs/2608.22061v1,,,2026-08-22T18:03:20Z,2026-08-28T12:33:19.660459+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22059v1,CRS-Bench: A Reference-Relative Reliability Benchmark for Medical Image Encoders,"[""Xingtao Lin"", ""Hangqi Ren"", ""Caiwan Sun"", ""You Chen""]",https://arxiv.org/abs/2608.22059v1,,,2026-08-22T17:57:20Z,2026-08-28T12:33:19.660557+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22055v2,GenCoord: Skill-Path Commitments under Private Information,"[""Peng He"", ""Junning Zhu"", ""Haohan Yuan"", ""Jianpeng Liang""]",https://arxiv.org/abs/2608.22055v2,,,2026-08-22T17:41:25Z,2026-08-28T12:33:19.660655+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22048v1,More Accurate or More Efficient? Evaluating Locally Deployed Compact Open-Weight Language Models for Mathematical Reasoning,"[""Orion Powers"", ""Daniella Seum"", ""Khaled Slhoub""]",https://arxiv.org/abs/2608.22048v1,,,2026-08-22T17:24:28Z,2026-08-28T12:33:19.660756+00:00
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2608.22045v1,Multi-Agent Discovery and Resource-Aware Autonomous Exploration of Scientific Datasets,"[""Aashish Panta"", ""Hugo Lee"", ""Giorgio Scorzelli"", ""Kyongsik Yun"", ""Valerio Pascucci""]",https://arxiv.org/abs/2608.22045v1,,,2026-08-22T17:16:29Z,2026-08-28T12:33:19.660834+00:00
